Dataset,Restart_1,Restart_2,Restart_3,Restart_4,Restart_5,Restart_6,Restart_7,Restart_8,Restart_9,Restart_10,Restart_11,Restart_12,Restart_13,Restart_14,Restart_15,Restart_16,Restart_17,Restart_18,Restart_19,Restart_20,Restart_21,Restart_22,Restart_23,Restart_24,Restart_25,Restart_26,Restart_27,Restart_28,Restart_29,Restart_30,Restart_31,Restart_32,Restart_33,Restart_34,Restart_35,Restart_36,Restart_37,Restart_38,Restart_39,Restart_40,Restart_41,Restart_42,Restart_43,Restart_44,Restart_45,Restart_46,Restart_47,Restart_48,Restart_49,Restart_50,Restart_51,Restart_52,Restart_53,Restart_54,Restart_55,Restart_56,Restart_57,Restart_58,Restart_59,Restart_60,Restart_61,Restart_62,Restart_63,Restart_64,Restart_65,Restart_66,Restart_67,Restart_68,Restart_69,Restart_70,Restart_71,Restart_72,Restart_73,Restart_74,Restart_75,Restart_76,Restart_77,Restart_78,Restart_79,Restart_80,Restart_81,Restart_82,Restart_83,Restart_84,Restart_85,Restart_86,Restart_87,Restart_88,Restart_89,Restart_90,Restart_91,Restart_92,Restart_93,Restart_94,Restart_95,Restart_96,Restart_97,Restart_98,Restart_99,Restart_100,Streak
veteran.csv,1.0,1.0,1.0,0.9848753606516314,1.0,1.0,0.9848753606516314,1.0,0.9848753606516314,0.9848753606516314,1.0,0.9848753606516314,1.0,1.0,1.0,0.9848753606516314,1.0,1.0,0.9848753606516314,1.0,0.9848753606516314,0.9848753606516314,0.9848753606516314,0.9848753606516314,0.9848753606516314,0.9848753606516314,0.9848753606516314,0.9848753606516314,1.0,1.0,1.0,0.9848753606516314,1.0,1.0,0.9848753606516314,1.0,1.0,0.9848753606516314,1.0,0.9848753606516314,0.9848753606516314,1.0,0.9848753606516314,0.9848753606516314,0.9848753606516314,1.0,0.9848753606516314,0.9848753606516314,1.0,0.9848753606516314,0.9848753606516314,1.0,0.9848753606516314,1.0,0.9848753606516314,1.0,0.9848753606516314,1.0,0.9848753606516314,0.9848753606516314,0.9848753606516314,1.0,1.0,0.9848753606516314,0.9848753606516314,1.0,1.0,0.9848753606516314,1.0,0.9848753606516314,1.0,1.0,0.9848753606516314,1.0,1.0,0.9848753606516314,0.9848753606516314,0.9848753606516314,1.0,1.0,1.0,1.0,1.0,0.9848753606516314,1.0,0.9848753606516314,1.0,1.0,0.9848753606516314,1.0,0.9848753606516314,1.0,1.0,1.0,1.0,0.9848753606516314,1.0,0.9848753606516314,1.0,1.0,5
dbworld-subjects-stemmed.csv,0.6110541092106302,0.7122977093268704,0.7042725121657217,0.7878698054010356,0.6655338020792708,0.692397521706692,0.7702708896731907,0.5366430260047281,0.6636956682631818,0.7545674368619022,0.7275675675675676,0.6365669884624441,0.7358887952822241,0.6910706654922515,0.6564208699738809,0.8208238901479803,0.681564439513193,0.6570150258635981,0.6910702715225315,0.7706009885133442,0.6893108884781962,0.7112992378183269,0.7503216798532593,0.6597275492659701,0.755895628405474,0.794356230481005,0.8247469509843414,0.6924845995893224,0.7055836350384151,0.7418122969810574,0.6634039973034961,0.6825082680138538,0.7583789197935126,0.6632956441968677,0.7521328744840712,0.66330713266546,0.8063963825537239,0.697534615993585,0.7071501981021415,0.7845439740007069,0.7737252402859861,0.6754706609866703,0.725869289411342,0.7188681705567871,0.784132265779349,0.7990703515396758,0.8186200005038333,0.6113104390910644,0.6361539826148661,0.7926405297250333,0.6972815850746711,0.8089421195781838,0.6895229982964225,0.6785714285714286,0.9314617914786201,0.6862295262780566,0.624027807258303,0.7161297808461572,0.6983933787731256,0.7311037191407502,0.7997124864891393,0.667274123830896,0.8117413474121203,0.7070696732962621,0.6306530663300697,0.7708489775485107,0.7594729522651942,0.6844970877217339,0.7559530408388732,0.7488722205909831,0.7274710639528261,0.7133273875975278,0.7808190993017327,0.7887884833908788,0.679179713037195,0.6770801113516858,0.8264332067024677,0.679179713037195,0.7510236383029969,0.7017152640534342,0.6687917197929948,0.8580279966342844,0.691748642692039,0.7147801103529335,0.7639594193150608,0.6620114583924216,0.7337937782092702,0.7676774014287123,0.6928178974446306,0.737808865588027,0.7878243553100082,0.7104950629432323,0.7743144328091619,0.6450425974072708,0.6987196696877401,0.6733276028605103,0.7180581949209013,0.6594644076662647,0.7107377647918188,0.6681617517217022,0
wisconsin.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100
bupa.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100
sensory.csv,0.8941620246930175,0.8977791060184064,0.9319561929029191,0.8803341171229615,0.9108395326389299,0.9170355681798814,0.914367448879443,0.918464472818798,0.9044856522345622,0.912485178848083,0.9136184013670209,0.9036768779437939,0.8835818302669327,0.9172284126306449,0.8955737323996618,0.8888065830800147,0.8874574036992007,0.8975587818108356,0.9144618632588792,0.8982181359686688,0.8906255224319526,0.8946084301769208,0.8964876206416081,0.9037836526624722,0.9048034138652408,0.9036350473963494,0.9117531499029805,0.8893376898126422,0.8821531638238911,0.896291939077654,0.9034502075887004,0.8963928697439227,0.8910586655921284,0.9010653176297776,0.9103639723792365,0.9034103199569847,0.9045134433171206,0.8930559966404762,0.8951565289081285,0.921495953695151,0.912106559027365,0.9012555056410805,0.9072483249669194,0.9024208121794313,0.8907352352715661,0.9067941098257025,0.8914818665141516,0.9104826777912516,0.9071626540921319,0.8985191770593305,0.9050079825107529,0.8943472412921903,0.9076892718322398,0.897329339003977,0.9072107859109418,0.9164999817241618,0.9078715109377805,0.8973743845633734,0.9033944134006171,0.9120774405504717,0.8879549273525731,0.9020707403390653,0.8903308514061425,0.9111602408402039,0.8879646537578121,0.9007747505860895,0.8939853148272454,0.8878811319171122,0.8941274498842146,0.8853927115620823,0.8966830603706698,0.8781749415349689,0.8904651696906525,0.9047177015027112,0.8996565627235072,0.8976551735740911,0.8975636330839262,0.916291802620635,0.8972959439390807,0.9028425748494859,0.8904990023345208,0.9243505347321409,0.9074291464028174,0.8839340577531227,0.8899134637022893,0.908645494333593,0.9129531528408745,0.9195997659270273,0.9252738845364616,0.9217440356800902,0.9272267122262914,0.9060577291215952,0.8825101215299069,0.9160902202603397,0.8968523846274548,0.8960221552174119,0.9112325713854105,0.903436598703439,0.8968722478811164,0.9116339882278078,0
boston_corrected.csv,0.7703872540558732,0.3216034546713068,0.3668305351625836,0.7869585140000025,0.9313231838098485,0.7215008498867954,0.5106692422189761,0.6450103130473642,0.5863239413938363,0.40978737322583714,0.7282011016671693,0.48938050440926756,0.5288799530777908,0.5079564031646504,0.6860679862528336,0.756097407695457,0.521316874827953,0.30999024549244,0.35484054231552487,0.48967979792609856,0.30438525436537306,0.2484523988277019,0.5743932517107992,0.8118738397738219,0.8811293761090845,0.8611710907790613,0.6091586297559577,0.7401402400659309,0.45873254255648577,0.9509579214430389,0.30330420917609824,0.3275040783405931,0.33635913469392953,0.4093903762468828,0.5580731979218488,0.3396377951550057,0.9716735991812423,0.37731432838041634,0.6239681642820624,0.4921245607644752,0.8541539792939971,0.6644006721673285,0.6566299870735104,0.5124318186365291,0.4376348321978893,0.6558621279729362,0.665562770434387,0.32137436016833804,0.36691649866056003,0.9751289701966016,0.9588870240918764,0.5777994807037585,0.5143565264942743,0.8757440383892026,0.9598111604086997,0.26288832557103214,0.9609330335042868,0.7445040178857899,0.5904212117404667,0.30549023861019764,0.2584085973465381,0.4679614008383151,0.504743497493187,0.5448552814235391,0.7843936252846756,1.0,0.4341908030720891,0.5822122606262209,0.3087024446223554,0.2653856607825562,0.2653776972202591,0.9335241665218972,0.28595590860678777,0.2503502012009186,0.3427379692005506,0.8194341642242803,0.33200428651754205,0.8971277898973357,0.513523487317218,0.7114300677231202,0.7874885428068397,0.47742268389661036,0.2962156394070115,0.752594936518705,0.7953092026642582,0.9423142192600381,0.5319946169135952,0.5534062432524243,0.6092219598236016,0.6690230929402293,0.6159168250718726,0.39693918154962354,0.3401632939361189,0.518267274777903,0.7577018889709455,0.6332984716538752,0.8447211275789648,0.3130533748902908,0.9976769938293539,0.9804115044220623,1
no2.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100
prnn_synth.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100
pwLinear.csv,0.922089836100782,0.937652562415375,0.905350363637936,0.8630030047043618,0.9151615222170038,0.93822637124748,0.9212165120689177,0.9017312360260764,0.9067506731190352,0.8672842967517683,0.9061835897309908,0.8871438608122258,0.904219740405472,0.8975570707499697,0.8961181381457619,0.9015006798834302,0.8775631150002352,0.8996084583413345,0.9448150987716751,0.9131580841369397,0.8530808170863424,0.9259890409233126,0.8964635421630626,0.9475920626730457,0.9061188088489706,0.875124187831681,0.9086655374974179,0.9294191827968289,0.9175566194071073,0.8929506163703816,0.9026626805302945,0.8850217426108692,0.8729777857674156,0.9118978652230947,0.8919116990516474,0.8585520730001985,0.9241595278912847,0.9058298987316499,0.8653610102243923,0.8827880808501771,0.8698700007847036,0.9025659804870393,0.913133213156726,0.852335308439963,0.8550922964128439,0.9159506498083662,0.8573067546249821,0.8859109066482324,0.8775407550895368,0.8744714587737844,0.8863248087891292,0.8553991932535152,0.9175655310118638,0.9317871984716325,0.8766784757694231,0.9067876924009131,0.8915784941948347,0.8754411789315502,0.9377106756089756,0.9313386321485702,0.8972111496111902,0.886695033593257,0.896243946381068,0.8810497334079452,0.9634299820370703,0.8987800854872019,0.8715585264815503,0.8891945977990292,0.8823991476909603,0.9118976614653931,0.8954358744408167,0.911932781880333,0.9388173995421173,0.8964943237792654,0.8752305891168735,0.9144078145055198,0.882789461601147,0.8868318056422382,0.8801936695893704,0.9025750719737737,0.8720239339813013,0.8679642739018639,0.9095985110342993,0.922089825847846,0.928029936042831,0.9333121425717975,0.9119328165239147,0.9194712190130172,0.9405388633142183,0.898714001329362,0.9174733659636162,0.9126380841472227,0.9154484698787707,0.8547006946287093,0.869191807539711,0.9160457384609858,0.8948882488776253,0.8735796713157932,0.9210430782510073,0.8738878881939766,0
rabe_131.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100
pollution.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100
badges2.csv,0.6609149689431593,0.8968226757269122,0.6698432983841462,0.6333224461749808,0.7108900709046726,0.5489917992028683,0.7398522195666069,0.8392835303523151,0.849951903673638,0.7934185628229652,0.8558992809463394,0.8398995530284858,0.8446490769042134,0.9565240718087653,0.9641567073264881,0.7625994534346846,0.9215167103107891,0.7841663341484012,0.7222805924621184,0.9415412314525272,0.8823055997506966,0.7914550915931174,0.7855487937876495,0.8285545803677593,0.6739354032083602,0.9250116722496124,0.924387869639852,0.6963460046552792,0.8655526350752649,0.6354604495345072,0.4624920695256947,0.6081246751765087,0.7175589874983814,0.759289707046707,0.8658262405712516,0.6880196815242824,0.8136934016283458,0.9265693760076261,0.868659777427062,0.7286793017924055,0.7603456002406792,0.5567342730970017,0.6450487940399919,0.6406154622321463,0.6700987202978442,0.884547972361065,0.947121599925778,0.8434837845788472,0.8893299388069004,0.8017134797182092,0.8692200154512072,0.9881909704876789,0.6911970814910645,0.7264222266213953,0.9288489083450929,0.8606685601244395,0.624684498774553,0.7728972602013413,0.760166293076821,0.9005715100937081,0.7740371685011591,0.8982444657879975,0.7160968314760485,0.8751518647423349,0.7955021599599712,0.7234378224308844,0.834007158165026,0.9226544960253993,0.6766255863668056,0.7963921818789227,0.9637329104197583,0.945228598655839,0.8507835916596322,0.8762082468804011,0.9473088468496297,0.9491175631400148,0.8611519734796652,0.8650258160593819,0.983858778560432,0.817501916744349,0.7358113986679401,0.7494460573659628,0.886250732205095,0.8003866334432409,0.9953398764742857,0.8607396748753907,0.7755418407289874,0.8477963169038261,0.9394599666346567,0.8630476734650122,0.8634689752333532,0.7450952722911229,0.8123529001447499,0.7848402086107332,0.9241870317245351,0.8683605128878467,0.8933520879757024,0.9822813764166661,0.7574946978473343,0.712701827346137,0
ionosphere.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100
